111  56.19025286  092.46710885
111  56.19045471  092.46642399
111  56.18641774  092.46167027
111  56.18711300  092.45808484
111  56.18474957  092.45624510
111  56.18235654  092.46674187
113  56.17986643  092.46482474
111  56.17957711  092.47813521
111  56.17890867  092.47763488
111  56.18147102  092.46680270
113  56.18216731  092.46730303
111  56.18115072  092.46662758
111  56.17858838  092.47735970
111  56.17724789  092.47639103
113  56.17979032  092.46560233
111  56.17843814  092.47788137
111  56.17740003  092.48245254
111  56.17504531  092.48547725
113  56.17707088  092.47681249
130 Airport Boundary 11
111  56.17300772  092.53367272
111  56.17171304  092.53879271
111  56.16880446  092.55151792
111  56.17054961  092.55275245
111  56.17166015  092.55009345
111  56.17240052  092.55047331
111  56.17081402  092.55816541
111  56.17282358  092.56006470
111  56.17303512  092.56167909
111  56.17192457  092.56614241
111  56.17208322  092.56737694
111  56.16928041  092.57896258
111  56.17012654  092.57962733
111  56.17287647  092.56804169
111  56.17351106  092.56766183
111  56.17425143  092.56462298
111  56.17504468  092.56519276
111  56.17742442  092.55512656
111  56.17673694  092.55455677
111  56.18028011  092.53917257
111  56.18096759  092.53879271
111  56.18228967  092.53366464
111  56.18202525  092.53252507
111  56.18281850  092.52939125
111  56.18276562  092.52787183
111  56.18054452  092.52597254
111  56.18054452  092.52445312
111  56.17790037  092.52179412
113  56.17562639  092.52369340
130 Airport Boundary 10
111  56.18372599  092.44657961
111  56.17982850  092.45410127
111  56.16280865  092.52587818
111  56.16355164  092.52933162
111  56.16508246  092.53067292
111  56.17391973  092.49387777
111  56.17536452  092.49352387
111  56.17608692  092.49022072
111  56.17510183  092.48957188
111  56.17562721  092.48691757
111  56.17730186  092.48467615
111  56.17775863  092.48783400
111  56.18101795  092.49035870
111  56.18371902  092.47898997
111  56.18747372  092.48202953
111  56.19122842  092.46616684
111  56.18694489  092.46132254
111  56.18794967  092.45742811
111  56.18456515  092.45486348
113  56.18535839  092.44897434
21  56.17920344  092.46917287 2 113.1600 3.00 11  PAPI-4L
21  56.16669003  092.51738064 2 293.2100 3.00 29  PAPI-4L
18  56.17468963  092.49462073 1 BCN
19  56.18043751  092.46554830 1 WS
19  56.16545436  092.52100223 1 WS
1054 121900 KRASNOYARSK TAXIING
1054 118300 KRASNOYARSK TWR
1055 127700 KRASNOYARSK APP
1055 124000 KRASNOYARSK APP
1055 129000 KRASNOYARSK APP

1    232 1 0 UNLL KOLPASHEVO
1302 city Kolpashevo
1302 country Russia
1302 datum_lat 
1302 datum_lon 
1302 faa_code 
1302 iata_code 
1302 icao_code UNLL
1302 region_code 
1302 state Tomsk Oblast
1302 transition_alt 
1302 transition_level 
100 35.00 2 0 0.25 1 2 1 16  58.33488510  082.92927669    0    0 3 9 1 2 34  58.32227890  082.93386407    0    0 2 9 1 2
110 2 1.25 169.1800 1
111  58.33485703  082.92899377
111  58.33483946  082.92881827
111  58.33451676  082.92892699
113  58.33423576  082.92921972
110 2 1.25 169.1800 2
111  58.32284946  082.93335643
111  58.32258107  082.93326791
111  58.32223320  082.93339925
113  58.32225269  082.93358149
110 2 1.25 169.1800 3
111  58.32519752  082.92982898
112  58.32519752  082.92982898  58.32533204  082.92985768 102
111  58.32537772  082.93006709 102
111  58.32556533  082.93187778
112  58.32556533  082.93187778  58.32558282  082.93230476 102
111  58.32535047  082.93244904
111  58.32599297  082.93221353
112  58.32599297  082.93221353  58.32575795  082.93221787 102
111  58.32570517  082.93183271 102
111  58.32551784  082.92999951
112  58.32551784  082.92999951  58.32551109  082.92980248 102
113  58.32563692  082.92965643
110 2 1.25 169.1800 4
111  58.32407770  082.92822691
111  58.32394005  082.92907095
111  58.32477800  082.92874613
111  58.32471280  082.92830968
113  58.32452444  082.92771646
110 1 1.25 169.1800 appron
111  58.32657090  082.92772259
111  58.32584407  082.92801664
111  58.32587766  082.92830180
111  58.32300022  082.92943072
111  58.32296874  082.92920245
111  58.32194211  082.92962830
111  58.32210645  082.93104892
113  58.32673775  082.92922203
120 Linear Feature 4
112  58.32563754  082.93187712  58.32572113  082.93265590 20
115  58.32539478  082.93273334
120 Linear Feature 6
112  58.32544942  082.93004929  58.32539608  082.92950798 20
115  58.32518197  082.92952900
120 Linear Feature 5
112  58.32544942  082.93004929  58.32538156  082.92955901 20
115  58.32556166  082.92936513
120 Linear Feature 3
111  58.32544942  082.93004929 20
111  58.32563754  082.93187712
112  58.32563754  082.93187712  58.32572113  082.93265590 20
115  58.32603728  082.93250183
14  58.32409097  082.92766065  82.02 0 Tower Viewpoint
1300  58.32225591  082.92980505  70.35 misc props Ramp Start 1
1301 B none 
1300  58.32603519  082.92826006  72.29 misc heavy|turboprops Ramp Start 2
1301 E none 
1054 124000 Tower

1    558 1 0 UNCC Novosibirsk Severny
1302 city Novosibirsk
1302 country Russia
1302 datum_lat 55.091666667
1302 datum_lon 82.906666667
1302 faa_code 
1302 iata_code 
1302 icao_code UNCC
1302 region_code UN
1302 state Novosibirsk Oblast
1302 transition_alt 
1302 transition_level 
100 70.10 3 0 0.65 0 2 0 02R  55.08425465  082.90272937    0    0 1 0 0 0 20L  55.10421735  082.92050463    0    0 1 0 0 0
100 35.05 2 0 0.45 0 2 0 02  55.08521817  082.90188014    0    0 3 0 0 1 20  55.09883383  082.91312186    0    0 3 3 0 1
100 60.96 3 0 0.25 0 2 0 16  55.09649396  082.91334048    0    0 1 0 0 0 34  55.08839004  082.91583752    0    0 1 0 0 0
100 57.91 3 0 0.75 0 2 0 07  55.08770979  082.90585102    0    0 1 0 0 0 25  55.08894821  082.91812298    0    0 1 0 0 0
110 1 0.25 25.5900 xxx
111  55.08608509  082.90317470
111  55.09449641  082.91021356
111  55.09476891  082.90921930
113  55.08635759  082.90218044
110 2 0.45 86.5000 xxx
111  55.08358866  082.90725312
111  55.08395706  082.91777643
111  55.08412134  082.91775888
113  55.08375294  082.90723557
110 2 0.25 16.0000 xxx
111  55.08400970  082.91644004
111  55.08981049  082.91934631
111  55.08984830  082.91911596
113  55.08404751  082.91620969
110 2 0.25 90.0000 xxx
111  55.08576598  082.90983022
111  55.08576598  082.91653978
111  55.08672602  082.91653978
113  55.08672602  082.90983022
110 2 0.45 46.5000 xxx
111  55.08398928  082.90610859
111  55.08633058  082.91041922
111  55.08668872  082.90982541
113  55.08434742  082.90551478
110 2 0.25 87.0000 xxx
111  55.08357634  082.90717996
111  55.08373425  082.91244424
111  55.08439166  082.91238404
113  55.08423375  082.90711976
110 2 0.45 119.0000 xxx
111  55.08530817  082.90196562
111  55.08364589  082.90720497
111  55.08378983  082.90734438
113  55.08545211  082.90210503
110 2 0.25 355.0000 xxx
111  55.08124617  082.90959772
111  55.08370546  082.90922182
111  55.08360983  082.90731228
113  55.08115054  082.90768818
110 2 0.45 125.0000 xxx
111  55.08401458  082.90204663
111  55.08236261  082.90616844
111  55.08249742  082.90633337
113  55.08414939  082.90221156
110 2 0.25 358.0000 xxx
111  55.08096074  082.91030635
111  55.08370205  082.91013911
111  55.08369726  082.90989965
113  55.08095595  082.91006689
110 2 0.45 124.0000 xxx
111  55.08335945  082.90408531
111  55.08235478  082.90668755
111  55.08290055  082.90733069
113  55.08390522  082.90472845
110 2 0.25 85.0000 xxx
111  55.08171931  082.90617863
111  55.08179103  082.90761078
111  55.08293869  082.90743537
113  55.08286697  082.90600322
110 2 0.25 47.0000 xxx
111  55.08326914  082.90393084
111  55.08420449  082.90568326
111  55.08432486  082.90548716
113  55.08338951  082.90373474
110 2 0.45 175.0000 xxx
111  55.08529114  082.90185967
111  55.08402051  082.90205389
111  55.08403486  082.90234033
113  55.08530549  082.90214611
110 1 0.25 89.0000 xxx
111  55.08619794  082.91650833
111  55.08620751  082.91746669
111  55.08637206  082.91746167
113  55.08636249  082.91650331
21  55.08698598  082.90270400 1 25.2900 3.70 02  VASI
21  55.09610915  082.91150677 1 205.3000 2.70 20  VASI
14  55.08241300  082.91230800  62.00 0 Tower Viewpoint
18  55.09277542  082.91789346 1 BCN
19  55.08705900  082.90119200 1 WS
1053 127500 Severnyi Ground
1054 120800 Severnyi Tower
1055 127500 NOVOSIBIRSK APP
1056 124000 Novosibirsk DEP

1    365 1 0 UNNT Novosibirsk Tolmachevo
1302 city Novosibirsk
1302 country Russia
1302 datum_lat 55.033333333
1302 datum_lon 82.599166667
1302 faa_code 
1302 iata_code OVB
1302 icao_code UNNT
1302 region_code UN
1302 state Novosibirsk Oblast
1302 transition_alt 4633
1302 transition_level 6000
100 60.00 2 0 0.25 0 2 1 16  55.04919400  082.59428553    0   70 3 3 0 1 34  55.01732800  082.60406400    0   70 3 3 0 1
100 57.91 1 0 0.25 0 2 1 07  55.00991100  082.62264400    0   76 3 3 0 1 25  55.01495300  082.67817800    0   69 3 3 0 1
110 1 0.25 31.0000 Alpha
111  55.01081373  082.67491741
111  55.01475206  082.67887785
111  55.01469680  082.67824400
113  55.01077168  082.67423432
110 1 0.25 171.0300 Bravo
111  55.01359108  082.66589971
111  55.01108920  082.66658296
111  55.01114063  082.66720965
113  55.01364252  082.66652640
110 1 0.25 171.0300 Charlie
111  55.01217133  082.65032263
111  55.00890366  082.65120158
111  55.00896592  082.65186507
113  55.01222892  082.65096439
110 1 0.25 102.5000 Delta1
111  55.00983147  082.63992018
111  55.00855504  082.64996025
111  55.00892835  082.64985884
113  55.01012572  082.64053238
110 1 0.25 171.0300 Delta2
111  55.01119526  082.63955064
111  55.00982800  082.63991643
111  55.01011927  082.64053282
113  55.01125541  082.64022444
110 2 0.25 261.0000 Echo1
111  55.00967361  082.64163317
111  55.00655178  082.60724046
111  55.00613386  082.60701210
113  55.00944604  082.64347558
110 2 0.25 126.3900 Echo2
111  55.00804771  082.60276414
111  55.00613386  082.60701210
111  55.00655178  082.60724046
113  55.00825709  082.60341471
110 2 0.25 260.4200 Golf
111  55.01758385  082.60352604
111  55.01728119  082.60055388
111  55.01685802  082.60069084
113  55.01716068  082.60366299
110 2 0.25 204.7900 Hotel
111  55.02795540  082.60037625
111  55.02570463  082.59791704
111  55.02496057  082.59814435
113  55.02715966  082.60061500
110 2 0.25 216.7000 Lima
111  55.03825033  082.59717498
111  55.03625178  082.59472842
111  55.03570645  082.59489200
113  55.03765860  082.59736056
110 2 0.25 170.2400 Mike
111  55.03634376  082.59404128
111  55.00804771  082.60276414
111  55.00825709  082.60341471
113  55.03640974  082.59468628
110 1 0.25 171.5000 TW5
111  55.01085863  082.67456359
111  55.00517435  082.67612686
111  55.00514184  082.67644075
113  55.01082121  082.67489576
110 2 0.25 112.0000 TW6
111  55.00514503  082.67643328
111  55.00303514  082.68554877
111  55.00321618  082.68567646
113  55.00535823  082.67637294
110 2 0.25 91.0000 TW7
111  55.00768375  082.67654896
111  55.00756375  082.68587433
111  55.00773922  082.68587229
113  55.00786869  082.67655371
110 1 0.25 81.0300 Apron1
111  55.00764689  082.65019531
111  55.00876260  082.66272167
111  55.01038826  082.66217689
113  55.00926139  082.64974784
110 1 0.25 81.0300 Apron2
111  55.00973336  082.66235212
111  55.01087488  082.67471077
111  55.01203787  082.67437517
113  55.01092047  082.66203053
110 1 0.25 81.0300 Apron3
111  55.00873484  082.66262181
111  55.00907698  082.66652773
111  55.01017568  082.66624817
113  55.00983354  082.66234225
110 1 0.25 81.0300 Apron4
111  55.00979652  082.66628993
111  55.01018143  082.67054223
111  55.01051374  082.67045639
113  55.01012883  082.66620409
110 1 0.25 81.0300 Apron5
111  55.00975608  082.67008004
111  55.01005560  082.67303852
111  55.01076434  082.67335867
113  55.01044598  082.66987925
110 1 0.25 81.5300 Apron TW1
111  55.00832008  082.65020174
111  55.00943397  082.66269479
111  55.00991754  082.66257304
113  55.00881422  082.65005095
110 1 0.25 56.0000 Apron TW2
111  55.00943397  082.66269479
111  55.01009951  082.66466383
111  55.01056021  082.66454411
113  55.00991754  082.66257304
110 1 0.25 76.0000 Apron TW3
111  55.01009951  082.66466383
111  55.01054620  082.66652795
111  55.01106270  082.66638115
113  55.01056021  082.66454411
110 1 0.25 81.0300 Apron TW4
111  55.01054620  082.66652795
111  55.01076405  082.66897089
111  55.01128359  082.66882377
113  55.01106573  082.66638082
110 1 0.25 96.0000 Apron TW5
111  55.01076405  082.66897089
111  55.01048689  082.66956018
111  55.01101482  082.66940742
113  55.01128359  082.66882377
110 1 0.25 81.0300 Apron TW6
111  55.01048689  082.66956018
111  55.01078225  082.67292447
111  55.01131018  082.67277171
113  55.01101482  082.66940742
110 1 0.25 87.0000 ApronTW7
111  55.01078225  082.67292447
111  55.01089295  082.67499790
111  55.01135853  082.67483607
113  55.01131018  082.67277171
110 2 0.25 45.0000 Mil stands1
111  55.00351695  082.68717936
111  55.00916735  082.69690669
111  55.00968412  082.69608314
113  55.00450844  082.68716937
110 2 0.25 181.0000 Mil stands2
111  55.01180662  082.68579519
111  55.00247257  082.68594643
111  55.00276159  082.68719646
113  55.01178837  082.68707640
110 2 0.25 91.0000 Mil satnds3
111  55.00780873  082.68080521
111  55.00774889  082.68513150
111  55.00835057  082.68514110
113  55.00842655  082.68084861
110 2 0.25 47.0000 Mil stands4
111  55.00139462  082.68419949
111  55.00255862  082.68621858
111  55.00340893  082.68597073
113  55.00189614  082.68338408
110 2 0.25 1.0000 Mil stands5
111  55.00783569  082.68752581
111  55.00856128  082.68751174
111  55.00856511  082.68711612
113  55.00783952  082.68713019
110 3 0.75 239.0000 Dirt runway
111  55.00540176  082.69729774
111  55.00271755  082.68950898
111  55.00234136  082.68990308
113  55.00502557  082.69769184
110 1 0.25 81.0300 stand11-14
111  55.01109003  082.66405186
111  55.01158875  082.66958778
111  55.01177896  082.66879233
113  55.01141910  082.66457425
110 1 0.25 81.0300 Stand41
111  55.00925767  082.64974729
111  55.00935722  082.65085494
111  55.00992340  082.65069927
113  55.00982386  082.64959162
110 2 0.25 172.0000 stand52-54
111  55.01029586  082.67502742
111  55.00761706  082.67573916
111  55.00768759  082.67664043
113  55.01036638  082.67592869
110 1 0.25 81.0300 Stand56
111  55.00935278  082.65079593
111  55.00947601  082.65219196
111  55.01054213  082.65188072
113  55.01041516  082.65050078
110 1 0.25 102.5000 stand58-61
111  55.00957222  082.64478347
111  55.00911428  082.64837808
111  55.00991767  082.64868866
113  55.01036888  082.64510579
110 2 0.25 81.0300 Pocket1
111  55.00727865  082.62549151
111  55.00733151  082.62613319
111  55.00799906  082.62754780
113  55.00765739  082.62374641
110 2 0.25 350.0000 Pocket2
111  55.01475172  082.60071001
111  55.01693665  082.60003257
111  55.01594123  082.59938454
113  55.01560929  082.59948996
110 1 0.25 81.0300 Pocket3
111  55.00920491  082.62336170
111  55.00925291  082.62389929
111  55.00984313  082.62472726
113  55.00962721  082.62226631
110 2 0.25 350.0000 Pocket4
111  55.04838353  082.59408743
111  55.04946405  082.59375488
111  55.04937831  082.59306854
113  55.04870546  082.59326961
110 1 0.25 120.0000 Pocket5
111  55.01458733  082.67704764
111  55.01409213  082.67762656
111  55.01466988  082.67827985
113  55.01472888  082.67822567
130 Airport Boundary
111  55.04993654  082.58490626
111  55.00063480  082.60129017
111  55.00453058  082.64201590
111  55.00251552  082.65137814
111  55.00439624  082.66963450
111  54.99956011  082.67150694
111  54.99606734  082.68110324
111  54.99981839  082.70372251
111  55.01822778  082.69564087
111  55.02078538  082.67969890
111  55.01541189  082.61650381
111  55.05141425  082.60433290
111  55.05154859  082.60433290
111  55.05705641  082.59497066
113  55.05638473  082.58841710
21  55.04746990  082.59573616 2 170.2000 2.80 16  PAPI-4L
21  55.01829148  082.60304090 2 350.2000 2.80 34  PAPI-4L
21  55.01101785  082.62780417 2 81.0000 2.80 07  PAPI-4L
21  55.01380761  082.67465916 2 261.0400 2.70 25  PAPI-4L
14  55.00732400  082.66284200  98.43 0 Tower Viewpoint
18  55.01629484  082.65067915 1 BCN
19  55.04751197  082.59293451 0 WS
19  55.01793281  082.60526763 0 WS
19  55.01078619  082.62165268 1 WS
19  55.01240699  082.62638203 1 WS
19  55.01441633  082.67656487 1 WS
19  55.01445930  082.67965849 1 WS
1050 127400 NOVOSIBIRSK ATIS
1053 121700 GND
1054 118500 TWR
1055 127500 NOVOSIBIRSK APP

1    665 1 0 UNNE Novosibirsk Yeltsovka
1302 city Novosibirsk
1302 country Russia
1302 datum_lat 55.091666667
1302 datum_lon 83.003888889
1302 faa_code 
1302 iata_code 
1302 icao_code UNNE
1302 region_code UN
1302 state Novosibirsk Oblast
1302 transition_alt 4925
1302 transition_level 
100 78.33 1 0 0.25 1 2 0 01  55.07937155  083.00173529  350    0 3 8 0 1 19  55.10813645  083.01694071  300    0 3 8 0 1
100 60.05 3 0 0.75 1 2 0 01R  55.08050817  083.00369732    0    0 1 0 1 1 19L  55.09774583  083.01298068    0    0 1 0 1 1
110 2 0.35 14.5700 xxx
111  55.07413402  082.99725183
111  55.09826587  083.00821101
111  55.09860398  083.00593817
113  55.07447213  082.99497899
110 2 0.35 14.6200 xxx
111  55.07374985  083.00170548
111  55.07894936  083.00407465
111  55.07920415  083.00236852
113  55.07400464  082.99999935
110 2 0.35 13.4300 xxx
111  55.07943374  082.99484479
111  55.08321959  082.99642409
111  55.08349226  082.99442921
113  55.07970641  082.99284991
110 2 0.35 127.1900 xxx
111  55.07251533  082.99247297
111  55.07002830  082.99819773
111  55.07050467  082.99882903
113  55.07299170  082.99310427
110 2 0.35 11.7700 xxx
111  55.07163956  082.99626358
111  55.07435172  082.99725063
111  55.07454644  082.99561842
113  55.07183428  082.99463137
110 2 0.35 36.3800 xxx
111  55.07021301  082.99843997
111  55.07235955  083.00120200
111  55.07292899  082.99985203
113  55.07078245  082.99709000
110 2 0.35 40.6000 xxx
111  55.07267216  082.99305651
111  55.07465069  082.99601851
111  55.07503984  082.99522549
113  55.07306131  082.99226349
110 2 0.35 126.5300 xxx
111  55.07355711  082.98999561
111  55.07242725  082.99265967
111  55.07330889  082.99380039
113  55.07443875  082.99113633
110 2 0.35 105.9500 xxx
111  55.07953659  082.99929105
111  55.07885820  083.00343757
111  55.07916941  083.00359295
113  55.07984780  082.99944643
110 2 0.35 106.3900 xxx
111  55.07406325  082.99698356
111  55.07349823  083.00033892
111  55.07380875  083.00049844
113  55.07437377  082.99714308
110 2 0.35 107.1000 xxx
111  55.07947815  082.99467450
111  55.07902649  082.99723924
111  55.07933585  082.99740550
113  55.07978751  082.99484076
110 2 0.35 106.2600 xxx
111  55.08110440  082.99547827
111  55.08070887  082.99784740
111  55.08101960  082.99800573
113  55.08141513  082.99563660
110 2 0.35 10.3100 xxx
111  55.07228717  083.00127350
111  55.07407101  083.00184028
111  55.07424283  083.00019050
113  55.07245899  082.99962372
110 1 0.35 107.0000 xxx
111  55.08426802  083.00006189
111  55.08417819  083.00057518
111  55.08447198  083.00073211
113  55.08456181  083.00021882
110 1 0.35 17.0000 xxx
111  55.07565797  082.99889998
111  55.07583110  082.99899243
111  55.07588403  082.99869002
113  55.07571090  082.99859757
110 1 0.35 17.0000 xxx
111  55.09784797  083.00929803
111  55.09802110  083.00939054
111  55.09807403  083.00908797
113  55.09790090  083.00899546
110 2 0.35 104.4700 xxx
111  55.09797355  083.00770986
111  55.09752119  083.01077349
111  55.09770445  083.01085614
113  55.09815681  083.00779251
110 2 0.25 106.7000 xxx
111  55.08672265  083.00214350
111  55.08622607  083.00503548
111  55.08640735  083.00513050
113  55.08690393  083.00223852
21  55.08426004  083.00336209 1 16.8200 3.70 01  VASI
21  55.10368137  083.01553996 1 196.8400 2.70 19  VASI
14  55.09833100  083.01666300  98.00 0 Tower Viewpoint
18  55.08968366  083.00518219 1 BCN
19  55.07900243  082.99961304 1 WS
19  55.08023004  083.00206843 1 WS
19  55.09802383  083.01461037 1 WS
19  55.10850531  083.01906469 1 WS
1053 122650 Sernistyi Transit
1054 124750 Sernistyi Tower
1055 127500 NOVOSIBIRSK APP
1056 124000 Novosibirsk DEP

1    831 1 0 UNAA Abakan
1302 city Abakan
1302 country Russia
1302 datum_lat 53.74
1302 datum_lon 91.385277778
1302 faa_code 
1302 gui_label 3D
1302 iata_code ABA
1302 icao_code UNAA
1302 region_code UN
1302 state Republic of Khakassia
1302 transition_alt 5423
1302 transition_level 
100 45.00 1 0 0.25 0 3 0 02  53.72676523  091.37484107  495    0 3 3 0 0 20  53.75334178  091.39548346  247    0 3 7 0 0
102 H1  53.74443485  091.39148603  27.06 22.20 22.10 1 0 0 0.00 0
110 1 0.25 0.0000 Taxiway (Turn Pad 2)
111  53.72833959  091.37576082
111  53.72782459  091.37446892
111  53.72703456  091.37383085
113  53.72682419  091.37463945
110 1 0.25 0.0000 Taxiway (turn Pad 1)
111  53.73076817  091.37824762
111  53.73061791  091.37879040
111  53.73128515  091.37931789
113  53.73201454  091.37922569
110 1 0.00 0.0000 Taxiway (Parking)
111  53.74642578  091.39756067
111  53.74663100  091.39775424
111  53.74799418  091.39876974
111  53.74907939  091.39494306
111  53.74521439  091.39195157
112  53.74487528  091.39167755  53.74476574  091.39155872
111  53.74463818  091.39133519
111  53.74445781  091.39089764
111  53.74415294  091.39123281
111  53.74402293  091.39180478
111  53.74401239  091.39185111
111  53.74400072  091.39190245
111  53.74395663  091.39209643
111  53.74362941  091.39531983
111  53.74481323  091.39562134
111  53.74505511  091.39635953
111  53.74530594  091.39653499
113  53.74548224  091.39678498
110 1 0.00 0.0000 Taxiway (Parking)
111  53.74799418  091.39876974
111  53.74824936  091.40014340
111  53.74875511  091.40063525
111  53.74890487  091.40056507
111  53.74902940  091.40050672
111  53.74908156  091.40048229
111  53.75164769  091.39927688
111  53.75168096  091.39926126
111  53.75175488  091.39922653
111  53.75175488  091.39922653
111  53.75175744  091.39911766
111  53.75196000  091.39901629
111  53.75196207  091.39886598
111  53.75204474  091.39881355
111  53.75169585  091.39704899
112  53.75171987  091.39673425  53.75175691  091.39655099
111  53.75171987  091.39673425
112  53.75171987  091.39673425  53.75172649  091.39670153
112  53.75174486  091.39663157  53.75175503  091.39659600
111  53.75174486  091.39663157
112  53.75174486  091.39663157  53.75180201  091.39644432
111  53.75191660  091.39635687
111  53.75319871  091.39564459
111  53.75163467  091.39446716
112  53.75189473  091.39519450  53.75191209  091.39566430
111  53.75165451  091.39583882
111  53.74998862  091.39675416
112  53.74960906  091.39650117  53.74946025  091.39614465
111  53.74959574  091.39580286
111  53.75003922  091.39415192
112  53.75026402  091.39378200  53.75042593  091.39365384
111  53.75074728  091.39378709
111  53.74937629  091.39264458
112  53.74968757  091.39324839  53.74979436  091.39364454
111  53.74970461  091.39390237
111  53.74945585  091.39474585
112  53.74928994  091.39493781  53.74916913  091.39499849
113  53.74907939  091.39494306
110 1 0.00 0.0000 Taxiway C
111  53.74137931  091.38650133
112  53.74252406  091.38776993  53.74290602  091.38828156
111  53.74318356  091.38891103
111  53.74415294  091.39123281
111  53.74445781  091.39089764
111  53.74343288  091.38834341
112  53.74342055  091.38823029  53.74343610  091.38818377
113  53.74349712  091.38814517
110 1 0.00 0.0000 New Taxiway 5
111  53.75342114  091.39516817
111  53.75325044  091.39578982
111  53.75364607  091.39609907
113  53.75381590  091.39547480
110 1 0.00 0.0000 New Taxiway 4
111  53.72685897  091.37450508
111  53.72685897  091.37450508
111  53.72647185  091.37420528
111  53.72629565  091.37485523
113  53.72668356  091.37515408
110 1 0.25 0.0000 asphalt_1D.pol
111  53.75072428  091.40121069
111  53.75057371  091.40122063
111  53.75029590  091.40131782
111  53.75031699  091.40149255
111  53.75042558  091.40239973
111  53.75062887  091.40229605
111  53.75049540  091.40137826
111  53.75059514  091.40133857
111  53.75095708  091.40369446
111  53.75097980  091.40408193
111  53.75110368  091.40360254
111  53.75104012  091.40328716
112  53.75099717  091.40326837  53.75097664  091.40324357
111  53.75097145  091.40319835
111  53.75070548  091.40147852
112  53.75071731  091.40141260  53.75073174  091.40137815
113  53.75074874  091.40138365
110 1 0.25 0.0000 asphalt_1D.pol
111  53.75066320  091.40077890
111  53.75072428  091.40121069
111  53.75074874  091.40138365
111  53.75075452  091.40142448
111  53.75088098  091.40137049
111  53.75105875  091.40129905
112  53.75139017  091.40132483  53.75149373  091.40139804
111  53.75159031  091.40165625
111  53.75165406  091.40175214
111  53.75171215  091.40156163
112  53.75162229  091.40148230  53.75160048  091.40145738
111  53.75156625  091.40138835
112  53.75139479  091.40116615  53.75128185  091.40109173
111  53.75110862  091.40111053
111  53.75078740  091.40119239
111  53.75075135  091.40088916
113  53.75074055  091.40076065
110 2 0.25 0.0000 concrete_1D.pol
112  53.75178033  091.40026663  53.75178826  091.40026979
111  53.75178033  091.40026663
111  53.75179680  091.40009363
112  53.75170180  091.39988628  53.75160018  091.39982670
111  53.75154153  091.39997401
111  53.75147568  091.39986402
111  53.75081918  091.40018640
111  53.75082677  091.40022309
112  53.75075222  091.40028692  53.75073014  091.40033701
111  53.75075915  091.40037252
111  53.75079399  091.40042475
111  53.75081609  091.40040474
